<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPBEX.BABA,D,20211018,0,166.6900000,169.2300000,164.7000000,167.1000000,197369
SPBEX.BABA,D,20211019,0,167.1000000,177.4300000,166.7500000,176.9600000,468435
SPBEX.BABA,D,20211020,0,177.0000000,183.0000000,176.1500000,177.1700000,569810
SPBEX.BABA,D,20211021,0,177.1000000,179.7300000,174.3800000,177.0000000,222933
SPBEX.BABA,D,20211022,0,177.0500000,182.0800000,175.8300000,177.4900000,305748
SPBEX.BABA,D,20211023,0,177.4900000,177.6800000,177.3000000,177.6400000,2706
SPBEX.BABA,D,20211025,0,179.2100000,179.9900000,173.8700000,176.3400000,198802
SPBEX.BABA,D,20211026,0,176.3400000,176.4700000,167.5100000,169.8700000,252131
SPBEX.BABA,D,20211027,0,169.8700000,172.4300000,166.2100000,169.1300000,269456
SPBEX.BABA,D,20211028,0,169.2200000,171.7400000,166.8100000,168.7500000,86327
SPBEX.BABA,D,20211029,0,168.6900000,169.3400000,162.7200000,165.0000000,151593
SPBEX.BABA,D,20211030,0,165.0000000,165.5000000,164.8800000,165.0600000,1402
SPBEX.BABA,D,20211101,0,163.4800000,171.9200000,163.2100000,171.0000000,159147
SPBEX.BABA,D,20211102,0,171.1000000,171.5000000,162.7600000,163.4100000,223082
SPBEX.BABA,D,20211103,0,163.5800000,166.9600000,162.8800000,166.4500000,100496
SPBEX.BABA,D,20211104,0,166.5900000,170.7800000,164.5000000,165.2000000,178137
SPBEX.BABA,D,20211105,0,165.2000000,166.3500000,158.3600000,158.8000000,234109
SPBEX.BABA,D,20211106,0,158.8200000,158.8200000,157.8000000,158.3400000,6918
SPBEX.BABA,D,20211108,0,159.5000000,165.0000000,159.1300000,162.0500000,188829
SPBEX.BABA,D,20211109,0,161.9900000,164.4300000,159.5600000,160.0900000,161773
SPBEX.BABA,D,20211110,0,160.3000000,166.4600000,159.9900000,163.9700000,290012
